,user,enrolled
37914,155098,0
16891,247889,1
23635,274109,1
3116,27963,1
27141,262546,1
18954,180942,0
24788,181117,0
18309,368848,0
30166,344717,1
30354,47769,0
12469,230109,1
36797,305786,0
28360,81806,1
17508,81946,0
13515,351105,0
10948,146337,1
24304,115551,1
48885,86754,1
31213,177448,1
9629,201329,1
404,344817,1
49046,167212,1
11147,349022,0
25768,13448,1
37299,305031,1
15705,3370,1
41045,9440,0
4436,205305,0
37150,240935,1
11014,44674,1
36107,142565,0
6357,254163,1
18656,312150,1
582,367425,0
19692,155597,1
24369,254432,0
23869,185740,0
3058,156722,1
41055,331998,0
15720,32129,0
40192,63112,0
45310,33554,0
34223,149248,0
40596,98057,0
1749,14830,1
14946,254352,1
47877,194344,1
23773,36704,0
5107,186316,0
4852,148768,1
10458,159051,0
36199,271293,0
15083,48428,0
35561,213196,0
12930,321436,0
48680,246104,0
46271,25924,1
17445,189979,1
29245,47087,1
2319,38439,0
38530,276229,1
1659,16616,0
48303,78632,0
46985,36552,1
15739,117094,1
29173,175149,1
25427,9216,0
3871,365453,0
6573,212705,0
21436,62420,1
24764,203042,1
37777,241441,1
44243,16664,1
41483,165744,0
34466,284573,1
29594,289000,1
30914,6381,1
27778,257071,1
27085,277345,0
1260,311722,1
3763,263105,0
43243,131885,0
3966,213049,0
3606,155397,1
5839,146503,1
28213,77627,0
14372,153590,1
8457,169805,0
19974,95739,1
30283,1322,1
29996,41277,0
1177,85697,0
4996,153259,1
42916,68979,1
6027,38374,0
19068,162356,0
33020,348102,1
17260,259523,1
36164,31163,0
11136,180699,1
44005,342893,1
27180,110932,1
17872,67707,0
22083,232764,1
5343,296845,1
5437,133422,1
22266,371999,1
1373,54141,1
49023,139370,1
7639,73383,1
43960,369975,1
4308,138661,0
23001,312957,1
49172,118930,1
48141,191295,1
27978,354046,0
16570,24632,1
27325,3923,1
44055,141094,1
43945,231841,0
40675,213306,1
19421,40852,1
12688,249452,0
5248,50638,0
43590,357406,1
27199,335489,1
20299,59580,1
34530,18324,1
26705,275868,1
96,325393,1
18129,204768,1
13394,292702,1
33223,175747,1
37750,248718,1
21420,206954,0
22927,307698,1
39125,29932,1
24146,92490,0
20830,363323,1
29432,12843,0
14851,338470,0
24256,298424,1
28573,205748,0
30483,33889,1
7792,120168,1
46143,278961,1
22950,27620,0
34295,218817,1
20497,273467,1
39999,221079,1
24564,265238,1
33897,41869,1
6259,170231,0
13589,200492,1
14514,1517,0
29507,297973,1
23107,73691,1
37872,19271,1
24852,316086,1
11963,177818,0
42760,76025,1
44584,325633,0
36709,238950,1
38834,129392,1
10518,150175,0
9546,269982,0
18473,208232,1
47886,209997,1
22125,363130,0
33112,186759,1
32215,235993,1
29234,348741,1
28823,247898,1
40267,367061,0
43913,94558,0
22974,325596,1
25271,252695,1
6985,195055,1
2803,348822,0
17302,303298,0
4550,368822,0
26623,135841,1
10621,131718,1
5992,349224,0
29535,194710,1
16141,89534,0
18919,112358,1
23736,311837,0
6826,160760,0
27615,351322,0
14973,263924,1
32485,183368,0
33677,322417,0
4204,29467,0
4685,4342,0
14883,49275,1
8928,351215,1
48119,228203,1
32245,18509,1
20858,252784,0
48660,186948,0
40586,355183,1
11269,280836,0
42995,322743,1
15603,239028,1
23943,252170,0
38598,194205,1
45205,334430,1
12176,95363,1
35032,280869,1
19548,216883,1
20756,23898,1
31026,164536,0
33526,1679,1
19706,112206,1
3130,295689,1
29629,261365,0
21863,71341,1
15742,131608,1
18212,180719,1
43876,235039,0
23149,33775,1
43216,101213,0
27996,242211,1
12025,165666,0
40727,131973,1
19230,231008,1
42869,252245,1
29931,305137,0
6251,285270,1
30386,31508,0
37012,125334,1
47542,298993,1
26115,332037,1
10222,268973,1
30747,87309,0
27880,57977,1
14028,108321,0
46025,360063,1
29013,361871,0
12970,306701,1
4766,185605,0
10704,19854,0
3793,122443,1
22814,164935,0
40577,142504,1
47569,50359,1
48516,56028,0
31305,255239,1
43247,231806,1
5158,5857,0
31527,193432,0
37202,200696,0
16332,83518,0
46087,32987,1
18476,342447,0
41570,322561,1
41346,224443,0
20397,32482,0
21991,92390,1
817,216520,1
12412,305557,1
10174,158709,1
11299,204816,1
39154,116639,0
36588,87016,1
12423,228474,0
19895,296588,1
21117,159621,1
43733,72259,1
49708,72328,0
42274,32014,1
9413,176505,0
48613,136987,0
46783,19023,0
18252,112100,1
45220,285398,0
33286,234080,1
680,93587,1
44443,72085,0
21721,327719,1
32935,159297,0
37278,362476,1
25042,253116,1
9196,30259,0
43138,249538,0
46089,27847,1
7461,128635,1
7828,309046,1
48571,287516,1
19931,189389,1
2212,87658,0
12619,116141,0
34721,361800,0
48698,371554,1
28180,64786,1
11461,135634,1
9695,330206,1
13710,128058,1
47045,151167,0
3168,171589,1
2001,367383,0
37313,341685,0
6255,36032,0
38447,22041,1
33044,362895,1
31395,212324,1
24135,1418,1
13399,207737,1
47432,171,0
42774,206217,0
18816,198690,1
44354,99732,0
6986,192209,0
24009,329057,1
33627,142861,0
9514,176633,1
12314,347384,1
4497,360150,1
6224,54837,1
13238,116956,0
22138,158450,1
377,253671,1
21791,127875,0
3074,62427,1
16676,153389,1
45106,290008,1
28895,54207,1
33972,301617,1
13749,23406,0
3924,336375,1
9335,310074,0
8997,89672,1
23328,272733,0
45516,289847,1
26100,31028,1
38982,121308,0
9215,314332,1
31249,282811,0
12460,50268,1
34166,216394,0
42845,244784,0
27887,298542,1
16658,111307,0
5367,185640,0
47102,239472,1
12884,83447,1
16584,192377,1
10763,232490,1
16621,342902,1
1506,317137,1
37335,269482,1
32311,222140,0
37676,11877,0
14305,61322,1
29584,106097,1
7730,107239,0
9601,204951,1
48474,152575,0
32730,136918,1
29344,233098,1
41188,336802,1
18263,38609,0
6743,141364,0
4467,261012,0
7223,81343,1
49013,268797,1
288,230906,1
15724,215493,1
22034,222291,1
19079,196352,0
34913,281067,0
35013,1173,0
3979,368068,0
2867,92257,1
13312,78658,1
45559,157898,1
10663,326348,0
19936,110725,1
24436,278245,1
25636,339048,1
1901,168604,1
11437,92204,0
31153,211640,0
46744,251884,1
15061,251173,1
4353,150215,1
38786,156608,0
38465,276179,0
5872,206946,1
39472,17424,1
28838,61570,1
16120,154722,1
18791,17950,1
36292,227300,0
42727,179663,1
30457,356650,0
45410,371803,1
41735,182760,1
26539,233426,1
438,64660,1
9015,84288,1
11850,338497,1
12519,235761,1
14785,9094,1
46751,50600,1
37444,59170,0
16306,187775,1
8116,135791,0
10752,50856,1
25461,65871,1
3087,290686,0
39955,55742,0
9325,233938,1
1695,134911,0
12225,17977,1
13140,201764,1
34909,98064,1
30010,54782,1
47311,111823,1
11716,6612,1
20172,158865,0
1682,105023,1
40209,171010,0
19817,194770,1
8760,247119,1
38607,46634,0
48633,173665,1
31376,53442,0
18881,42810,1
28004,288360,1
27028,58579,1
30356,162320,0
34357,76362,0
26428,205188,0
35025,156221,1
12833,173540,1
18159,276206,0
23490,64837,0
30659,225237,1
37834,281664,1
14416,285102,1
40235,86716,1
12230,104339,0
19081,219039,1
16182,65887,0
14240,193280,1
2411,303754,1
8614,119827,1
25330,91089,0
12167,92074,0
23896,233911,1
24417,68279,1
6667,270545,1
4508,62926,1
17863,15839,0
39200,317740,1
45716,263584,0
40462,103816,0
46652,46125,0
33023,151303,0
28441,326607,1
35715,311465,1
1886,6221,0
35411,360856,1
19458,249867,1
46196,43116,0
42471,34415,1
29773,49601,1
48982,216813,1
15594,354687,1
44110,266043,1
7274,243835,1
1653,75861,0
25106,192181,0
42494,340758,0
20182,40735,1
40771,52375,1
44340,143212,0
22862,273378,1
41894,322629,1
28172,29588,0
28625,295443,0
29025,170241,0
48488,35324,0
20587,8206,0
21383,84549,1
32439,294512,1
34510,150120,1
14789,228299,1
40424,169678,0
6131,366126,1
13255,23540,1
29383,343458,0
21192,300130,1
29268,160231,0
21525,131951,1
5084,112355,0
1236,329669,1
24725,370448,1
8783,21594,0
20030,58162,1
3127,33523,1
27158,342717,1
21132,333594,0
46754,72191,0
39264,37511,0
32602,154600,0
44140,106378,1
20419,148235,1
11213,321984,1
43259,47870,1
33322,299931,1
12097,214227,0
7822,185084,0
27864,94945,1
29857,279137,1
20787,340449,0
44254,349548,1
38443,355766,0
7221,20874,1
14719,349176,1
23279,62600,0
20467,167058,1
7530,218577,0
16278,337537,1
9844,352466,0
17889,368158,0
25690,231938,1
12933,322734,1
40399,366540,1
41018,289292,1
16262,199638,1
42640,43766,0
19231,76355,0
45450,350685,1
39347,58842,1
33370,38360,1
46366,160619,0
30723,7857,1
5073,69803,0
17241,106500,0
7324,49649,1
35428,204201,0
21435,371693,1
39239,88903,0
40271,314925,1
35957,157581,0
30510,147697,0
48553,136518,1
8039,184704,1
20166,139092,0
46295,256696,1
11774,342940,1
27893,339610,0
39116,192919,0
3014,315954,0
10464,318650,1
47388,47598,1
38875,2958,0
7804,225569,0
13642,48220,1
7173,219777,0
21424,123907,1
44010,15362,1
26467,128456,1
9177,279031,0
28641,22703,1
31833,48117,1
10232,886,1
23779,113762,1
22782,218516,1
22381,63626,0
12741,336048,0
18821,106189,1
43194,296966,1
32628,55484,1
7049,210931,0
43573,163746,0
43710,239814,0
39021,99085,1
19562,150669,0
41329,156293,1
27696,273747,1
47653,112979,1
20859,323038,0
29516,88958,1
47733,100041,1
22208,274631,0
19258,123875,1
21347,238337,1
41787,202850,0
24772,366579,0
7459,326203,1
38523,66523,1
37241,124741,1
15356,338832,0
34026,283662,1
31420,3793,1
1902,197101,1
25686,289219,0
49303,177625,1
4641,175806,1
13586,314215,1
9159,365617,1
28447,124548,1
21591,260799,1
44904,77315,0
14079,356401,0
37189,2026,0
10662,241323,1
9138,159390,1
27557,329767,1
40903,217692,0
20106,97737,0
14458,174,1
15067,15359,0
14951,118694,1
38918,300890,1
16723,178544,1
48008,275524,0
13886,134736,1
14825,218660,1
41726,317433,0
26174,1442,1
15849,178148,1
22385,286084,1
21805,118935,1
36943,287735,1
22420,126884,0
9174,355943,1
18404,106249,1
10905,206491,1
5801,243610,1
38961,167349,1
20713,318193,1
13717,79131,1
630,200745,0
49736,166682,1
46338,152320,1
39784,39406,1
14907,295123,1
8915,193664,0
20401,316484,1
45073,46764,1
42180,7759,1
8652,259275,1
40420,300859,1
747,44481,0
8624,175870,1
23940,156624,1
31776,91986,1
44785,68257,1
9271,71215,0
31602,146677,0
41283,190086,1
25005,304341,0
11880,313119,1
32715,114046,1
11584,144732,0
35930,135021,1
4514,58585,0
31387,201511,0
34164,336102,1
23729,118481,1
47210,292880,1
46197,185464,0
30086,331402,1
20486,156488,1
8184,46026,0
47448,131879,1
38173,234426,1
14673,132642,1
45788,177258,1
11484,54564,0
37002,366870,0
46133,311416,1
19187,61369,0
35650,159252,1
45207,264435,0
20012,76139,1
22890,21936,1
4936,242604,1
27635,20324,1
23053,245506,1
9664,165323,1
30480,25184,1
23212,149972,1
11889,121510,1
24514,161736,1
17826,79327,1
46966,154974,0
42931,249481,1
5612,178524,0
21975,24049,1
35192,49158,0
47916,197233,0
14932,266217,1
12061,106228,0
8048,10447,1
45444,175036,1
39614,165805,1
26890,295103,0
22848,235841,1
42610,225015,1
40322,17156,1
6352,319292,1
30208,311196,1
38656,236205,0
30764,267495,0
33204,137943,1
30865,40949,1
32443,114580,1
23264,203030,1
8800,235120,1
22140,276781,1
25094,116234,1
8703,149331,1
42251,213012,1
3830,200831,1
10675,16971,1
12529,197216,1
17265,15832,1
28582,150804,1
19038,206873,1
18744,369625,0
2503,212808,1
1711,202879,0
45674,207741,0
4247,171525,1
42262,119788,1
16995,97770,0
35063,211557,0
34657,237912,1
16202,188148,1
19637,159370,0
38206,194281,1
43891,149170,1
25500,114266,1
14844,313656,1
40730,349451,0
18028,138896,1
41922,73798,1
18463,234828,0
31268,314042,0
9261,192134,0
25279,328061,1
7469,192827,0
1743,67262,1
43896,23869,1
38123,24444,1
35600,179092,1
44871,315287,0
4311,8396,1
29939,17732,1
35033,268011,1
341,46126,1
23685,164437,1
30984,358547,0
33137,124061,0
6708,141332,1
5360,356632,0
2350,267636,1
12068,169978,1
36023,163512,1
14834,86307,1
43774,179958,1
45909,66147,1
49385,225429,0
6393,144686,0
15191,34801,1
37597,161446,1
25525,349849,1
22118,222827,0
10754,35032,1
30718,358114,0
19526,140108,0
35320,107424,1
47712,356431,1
15818,318732,1
44115,325478,1
236,93801,0
16023,344974,1
23298,347086,0
5984,202213,0
11426,194139,1
5355,128489,1
42332,335939,1
2705,340266,1
49240,40231,0
11820,245234,1
20305,306876,0
2048,163123,0
816,135339,1
4008,181516,0
36554,225634,1
42204,232456,0
4621,367731,1
39696,107887,1
38082,253600,1
43773,64221,0
24728,38376,0
42417,349450,1
34048,191199,1
45113,74294,1
4282,353454,0
33971,30712,1
15783,229500,0
35897,222597,0
37707,294951,1
42175,271648,1
18534,163124,1
23947,243908,0
13026,170069,0
24613,253527,1
40455,285808,1
32005,250329,1
14508,86766,0
39531,323287,1
38253,244139,1
6329,278381,1
18430,52050,0
45256,147856,1
9904,282962,1
47177,189428,0
5670,349226,0
2438,125686,0
20434,134299,1
8034,353337,0
34983,89565,1
36849,100863,1
33436,87253,1
45730,38315,0
4297,199965,1
28330,291048,1
10670,356722,0
22712,176915,0
32687,95715,1
5251,209487,1
38515,343940,1
14525,205606,0
16670,196560,0
7395,363799,0
38411,268257,0
33094,241519,0
4114,85433,1
2986,57877,1
18169,70445,0
22789,143658,1
26728,59047,0
32103,254348,0
9742,341944,0
34298,151047,1
34450,272242,1
840,164464,0
44677,315482,1
46216,319419,0
21161,163878,1
9769,35540,0
39062,369086,1
18186,155622,1
33201,146132,1
48817,153406,1
5628,361569,1
47436,251740,1
43355,80006,0
39373,373348,1
31187,261813,1
28784,342899,1
16038,265771,0
30142,349620,1
45439,28514,0
44388,273950,1
5156,27104,1
1211,199545,0
25047,3582,1
10366,224968,0
40722,226468,1
2258,132937,1
4011,351872,1
2044,317957,0
46651,263814,0
43084,30245,1
23942,66274,1
15898,84268,1
48480,59108,0
43531,187328,1
9228,140195,1
2624,330347,0
388,294403,1
34151,367130,0
29901,12238,1
24712,191075,0
10661,43515,1
18905,5185,1
25163,345761,1
26922,247560,1
39024,58318,0
41449,117598,0
25140,183534,1
24165,273034,0
576,4332,1
13939,7332,1
18003,65813,0
1557,358980,1
7055,242705,1
41838,135565,1
17661,327018,0
12683,56663,1
46077,80103,0
4396,136105,1
17387,307409,1
43787,130657,0
710,265061,1
32378,224588,1
5744,239055,1
38860,86011,1
39399,106053,1
29723,223881,1
33102,204493,0
42150,54011,0
28927,200682,1
31210,307156,1
1892,307174,0
34527,235873,0
48193,16289,1
45843,190044,1
10058,308558,1
22956,125253,1
27077,289464,0
17184,31442,1
33628,176196,1
23224,119700,1
832,256804,1
16663,14391,1
5483,144616,1
23176,71851,1
23542,373325,0
9830,346548,0
19486,229452,1
4181,219947,0
31834,331355,1
49360,55304,1
15542,52966,0
23134,184927,1
14448,368493,0
13115,149203,1
15534,173097,0
36589,114511,1
46107,275286,0
11012,365608,1
49246,323391,1
35355,225604,1
22865,71775,0
18724,8023,1
38351,362188,1
6195,308146,0
40388,233265,1
36748,320440,1
18454,164225,0
46114,250516,0
45894,64810,0
49121,112732,1
16187,365320,0
5422,76255,1
4978,69417,1
41978,323695,1
39051,5336,1
21510,94067,1
29314,138593,1
22296,312662,0
918,348414,1
43862,271550,1
1555,39786,1
10809,265998,0
19140,328579,1
15432,147775,0
20250,278922,1
2030,228231,0
14150,338894,1
2070,18875,0
42061,111215,1
7969,67004,0
983,57642,1
44579,284008,1
9237,55194,0
10603,272780,1
41919,199351,1
38335,265949,0
36780,210317,1
36625,106459,1
48218,248284,1
11956,348747,0
17433,154377,0
30715,94112,1
31269,371715,1
24988,63632,1
41913,22872,0
27548,15164,0
24371,29795,0
38329,160735,1
17817,205155,1
30239,116564,0
23329,269068,1
10450,198353,1
4324,208099,1
6857,210321,1
5721,244545,1
44698,224795,1
33060,148450,1
6350,126531,1
788,351825,1
14283,135320,1
9837,2973,0
39950,27422,0
28419,283188,0
48228,372189,1
28299,313027,1
10576,321460,1
25368,349931,1
37783,317086,1
45172,316826,1
36015,116013,1
36323,109698,1
10438,70576,0
29426,204894,0
39901,152557,0
48379,57283,1
36652,352514,1
39303,230029,0
44680,231302,0
39216,371846,1
36364,372670,0
30734,324753,1
16857,168516,0
43605,80509,1
32201,119975,0
17714,342206,0
45683,216970,1
46531,150945,1
45435,238376,1
6471,152627,0
21155,199445,1
20481,334061,1
21012,274950,0
10172,54657,1
35595,202467,1
44675,64427,1
18629,76014,1
3748,339122,1
49610,145498,1
23623,223503,1
13584,102910,0
5033,254509,0
18785,157418,0
24060,347156,0
20551,311856,1
15522,331085,1
19749,193079,1
32947,146550,1
5627,171866,1
1413,242110,0
9304,72225,0
32324,193939,1
1208,312826,0
23099,167975,1
27413,189683,0
22405,34223,0
15694,151907,1
16490,356862,1
43111,299807,1
22190,116195,0
34920,171559,1
1227,216486,0
39737,214583,1
44178,150929,1
9758,221875,0
47755,135190,1
23798,208646,1
38409,38204,0
41804,160268,1
45554,206158,1
2224,142492,1
30190,207968,1
36052,213229,1
32707,216227,1
39070,145615,1
46752,109798,1
32031,92104,1
35787,245459,1
14271,355609,0
912,301897,0
47306,175643,0
32299,146600,0
21354,3339,0
6162,29289,0
25948,368955,1
28214,121137,0
44968,207378,1
20472,866,1
8250,343731,0
42043,291647,0
15955,148258,1
23545,355057,0
15385,12935,1
11691,160855,0
7685,243912,1
46419,146766,1
28789,18756,1
32822,355694,0
3337,60798,1
21075,341250,1
19973,6569,1
33731,65785,0
39181,174832,1
14123,249879,0
27784,343847,1
21153,95101,1
5912,186542,1
29153,29711,1
6066,227387,0
2314,107205,0
42745,319734,0
24698,316886,1
39666,287471,1
36894,345524,1
6008,329841,0
17049,3622,0
10013,309845,0
21940,355203,0
21363,52705,1
39777,228631,0
47265,366065,1
20100,355140,1
41227,368085,0
1897,256879,1
13136,146060,1
3001,113181,1
40552,9354,0
47562,96548,1
2262,93374,0
33794,291316,0
7539,8931,1
178,271120,1
10737,322101,0
44527,338657,1
9440,57104,1
45167,54455,0
41893,91474,1
36139,15656,0
35770,344489,1
30601,185019,1
35450,12306,1
14127,101244,1
9994,257518,1
43764,142717,1
6686,109483,0
8247,8588,1
48449,31849,0
9723,79079,1
49679,178683,1
43932,252333,0
38229,57040,1
33421,307857,1
33468,78026,0
36796,106959,0
5314,21091,0
49915,131864,1
211,47893,1
14569,244556,0
42486,37664,0
3691,187430,1
4398,100468,0
7408,154089,1
38055,192733,0
13488,241547,0
9180,236194,1
34115,21101,1
19847,95254,0
10240,13232,1
33271,352653,1
1861,14871,0
46928,330215,1
2534,318030,1
32734,356900,1
41697,126637,0
37828,205962,1
18465,287571,0
1392,63119,1
14429,158861,1
26986,368397,0
28735,183736,0
28685,52436,0
14292,61944,1
1061,95057,1
41948,312287,1
23543,37941,1
27149,260678,1
7552,243129,1
33168,287661,1
28436,334477,0
48661,69497,0
10391,152427,1
22427,355189,0
39329,282488,1
4782,122007,0
3990,80381,0
1067,267610,1
14186,331165,0
36933,245965,0
18459,59052,0
12983,210025,1
5623,345992,1
4608,56908,0
27465,302092,0
25709,197905,1
19892,53382,1
44083,21057,1
2086,158868,1
45437,47060,1
34681,127430,0
41833,72756,1
20115,360630,0
42068,151654,0
18587,154973,0
14994,138438,1
44405,255689,1
40809,31986,0
13600,108566,1
49084,340582,1
17498,285541,1
19529,89750,0
35532,346581,0
13335,75067,1
8569,89623,1
8621,247255,1
23423,136560,0
7079,1825,1
42268,300595,1
20818,203121,1
41786,72693,1
22338,4241,1
4126,81929,1
11333,326688,0
45229,131413,0
25887,297372,1
30622,39729,1
35490,250463,1
17495,123163,1
34783,287317,0
14081,344086,0
13974,328434,0
48508,330777,1
35309,276970,1
2978,26787,0
39979,227133,1
10221,31910,1
22175,206411,1
27425,46779,1
48777,2330,1
11560,265398,1
8084,9335,0
806,72345,0
11329,130862,0
29910,312926,1
22648,289844,1
33098,296626,0
8532,106265,1
22662,369414,0
768,348009,1
9832,279968,1
24406,282232,1
13912,118412,1
948,369130,1
14373,47249,1
2926,320029,1
7505,55708,1
28206,345892,0
20224,336504,1
46156,153006,1
32132,306414,1
30697,279908,0
35076,251701,0
17356,300467,1
39027,262674,0
42263,143071,1
7041,101390,1
33684,226998,1
14506,230554,1
19092,312542,0
27318,272347,1
42177,309311,0
2143,104194,0
16801,329066,1
29505,339102,1
23498,319474,1
12694,133522,1
13851,340390,1
25429,177210,0
6034,102937,0
26344,247335,0
25477,294916,0
44586,366508,1
10208,55060,1
842,325366,0
16193,188366,1
39642,170609,1
23206,16900,1
11679,263677,0
26472,220758,1
40611,17731,0
29848,171991,0
30401,373267,1
36027,346412,1
43133,27966,1
4448,176570,1
18056,297343,1
409,110036,1
2551,350255,1
16135,133127,1
48774,21243,1
19573,197096,0
36068,103492,1
35248,128501,0
20835,44225,1
33267,79356,0
3356,115546,0
17516,709,1
25435,313384,1
205,267454,0
11587,217034,0
8245,108841,1
13636,90288,1
45705,51437,1
23770,29533,1
36216,43362,1
21312,59714,0
27512,214198,1
32648,115371,1
12107,368900,1
31418,195619,0
43848,57706,1
6566,25939,1
15413,181957,0
44281,370839,1
13308,322475,0
45983,77273,0
3727,82469,1
1610,156882,1
11435,327884,1
20870,165103,1
14925,23803,0
